PLAYER_NAME,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,POS,FG%,FT%,z_PTS,z_REB,z_AST,z_STL,z_BLK,z_3PM,z_FG%,z_FT%,z_TOV,fantasy_z_9cat,Total_PTS,PTS_roll2,PTS_delta,REB_roll2,REB_delta,AST_roll2,AST_delta,STL_roll2,STL_delta,BLK_roll2,BLK_delta,FG3M_roll2,FG3M_delta,FG%_roll2,FG%_delta,FT%_roll2,FT%_delta,TOV_roll2,TOV_delta,GP_roll2,GP_delta,MIN_roll2,MIN_delta,next_fantasy_z_9cat,delta_fantasy,AGE_sq,PTS_per36,REB_per36,AST_per36,STL_per36,BLK_per36,TOV_per36,sample_weight_norm,AGE_squared,target_delta
Harrison Barnes,203084,2022-23,0,1610612758,SAC,31,82,82,32.46341463,4.56097561,9.646341463,1.609756098,4.304878049,0.374,4.268292683,5.036585366,1.06097561,3.402439024,4.463414634,1.56097561,0.695121951,0.12195122,1.048780488,1.256097561,15.0,Forward,0.468928912,0.761753833,0.621403282,0.111264082,-0.462192599,-0.095322872,-0.8454934,0.433252386,0.069121675,1.562688192,0.268745321,1.663466067,1230.0,16.257389165,-1.4285714300000016,6.124160322,-1.146974976,2.9405508285,-0.8546088060000001,0.7148454989999999,0.006810262999999983,0.18573667700000002,-0.059866961999999996,1.7841468875,-0.23439974600000002,0.469977194,0.00034738499999997785,0.7595745965,0.0015309049999999713,1.567957904,-0.48368704400000007,67.5,5.0,34.919390955,-1.1339879699999997,-0.247904614,-1.9113706810000002,961,16.634109694085495,4.949661908809499,1.7310293017688014,0.7708489855800482,0.13523666472050355,1.163035312160568,0.9892453920306792,961,-1.9113706810000002
Harrison Barnes,203084,2023-24,0,1610612758,SAC,32,82,82,29.03658537,4.231707317,8.926829268,1.817073171,4.695121951,0.387,1.914634146,2.390243902,0.817073171,2.219512195,3.036585366,1.207317073,0.658536585,0.146341463,0.707317073,1.195121951,12.19512195,Forward,0.468983974,0.755349174,0.199084747,-0.480327401,-0.642067064,-0.192123461,-0.784901567,0.656824967,0.080270799,0.239892294,0.675442072,-0.247904614,999.9999999,15.714285715,-2.8048780499999992,5.036902122000001,-1.426829268,1.9882800130000002,-0.35365853700000005,0.6917168195,-0.03658536599999995,0.151884701,0.024390243000000006,1.7269559710000002,0.20731707300000002,0.4687552195,5.5062000000050126e-05,0.7609883805,-0.006404658999999979,1.2906240100000002,-0.341463415,79.5,0.0,33.030408615,-3.4268292600000017,0.7018746,0.949779214,1024,15.11969760237686,3.7648047035497547,1.4968500625733183,0.8164636701564059,0.18143637073259625,0.8769424608138763,0.9892453920306792,1024,0.949779214
Hassan Whiteside,202355,2020-21,0,1610612758,SAC,32,36,4,15.16666667,3.5,6.222222222,0.0,0.027777778,0.0,1.138888889,2.194444444,1.694444444,4.277777778,5.972222222,0.555555556,0.25,1.277777778,1.111111111,2.027777778,8.138888889,Center,0.474069646,0.743321615,-0.411644979,0.736845388,-0.973559853,-1.273063373,2.025886268,-1.302722943,1.110050032,-2.244237374,0.194507025,-2.137939809,293.000000004,,,,,,,,,,,,,,,,,,,,,,,1.211845125,3.349784934,1024,19.31868131469919,14.175824172181137,1.3186813194464435,0.5934065932761744,3.032967032827919,2.6373626365192613,0.6898868139116501,1024,3.349784934
Hassan Whiteside,202355,2021-22,0,1610612762,UTA,33,65,8,17.87692308,3.307692308,5.076923077,0.0,0.0,0.0,1.6,2.569230769,2.553846154,5.046153846,7.6,0.4,0.338461538,1.584615385,0.815384615,2.753846154,8.215384615,Center,0.477400485,0.746805161,-0.400127343,1.411754076,-1.05267705,-1.039004513,2.788152249,-1.302722943,1.784499456,-1.52475806,0.546729254,1.211845125,533.9999999749999,8.138888889,0.07649572599999921,5.972222222,1.6277777779999996,0.555555556,-0.15555555599999993,0.25,0.088461538,1.277777778,0.30683760700000007,0.0,0.0,0.474069646,0.0033308389999999743,0.743321615,0.003483546000000004,1.111111111,-0.295726496,36.0,29.0,15.16666667,2.7102564100000013,,,1089,16.543889841472648,15.304647157434655,0.8055077451281398,0.6815834757174555,3.1910499141667725,1.641996556602066,0.891941389467368,1089,
Haywood Highsmith,1629312,2022-23,0,1610612748,MIA,26,54,11,17.94444444,1.722222222,4.0,0.685185185,2.018518519,0.339,0.240740741,0.518518519,1.055555556,2.425925926,3.481481481,0.796296296,0.666666667,0.314814815,0.833333333,1.518518519,4.37037037,Forward,0.467092501,0.750198853,-0.979054752,-0.29586472,-0.85111657,-0.170612219,-0.366369087,-0.56381313,-0.302726512,-0.82383675,0.525351604,-3.828042136,235.99999997999998,,,,,,,,,,,,,,,,,,,,,,,-1.345294924,2.482747212,676,8.767801859013696,6.984520124602977,1.5975232196154856,1.3374613013095877,0.6315789478963664,1.6718266251323408,0.8220062726984609,676,2.482747212
Haywood Highsmith,1629312,2023-24,0,1610612748,MIA,27,66,26,20.6969697,2.318181818,4.984848485,1.151515152,2.909090909,0.396,0.348484848,0.545454545,0.984848485,2.196969697,3.181818182,1.060606061,0.803030303,0.454545455,0.515151515,1.772727273,6.136363636,Forward,0.468368297,0.751934825,-0.713156672,-0.420111019,-0.716685834,0.190189977,-0.019241124,-0.060918736,-0.044395316,-0.465295231,0.904319032,-1.345294924,404.99999997599997,4.37037037,1.7659932659999997,3.481481481,-0.29966329899999966,0.796296296,0.26430976500000014,0.666666667,0.136363636,0.314814815,0.13973063999999996,0.685185185,0.46632996699999996,0.467092501,0.0012757959999999957,0.750198853,0.0017359719999999745,0.833333333,-0.318181818,54.0,12.0,17.94444444,2.7525252599999988,-0.649348933,0.6959459910000001,729,10.673499265740336,5.5344070273243915,1.8448023430212588,1.3967789162874407,0.7906295760775066,0.8960468517282508,0.8979944952462691,729,0.6959459910000001
Henry Ellenson,1627740,2020-21,0,1610612761,TOR,24,2,0,19.0,2.5,7.0,1.0,4.5,0.222,1.5,2.0,1.5,4.5,6.0,2.5,0.0,0.0,0.0,3.5,7.5,Forward-Center,0.461239441,0.75304504,-0.507839756,0.748362601,0.01540512,-1.934534065,-1.148452568,-0.224314026,-1.487891476,-0.235995396,1.517885343,-3.257374223,15.0,,,,,,,,,,,,,,,,,,,,,,,,,576,14.210526315789474,11.368421052631579,4.7368421052631575,0.0,0.0,0.0,0.24058355246999003,576,
Herbert Jones,1630529,2021-22,0,1610612740,NOP,23,78,69,29.93589744,3.512820513,7.384615385,0.730769231,2.166666667,0.337,1.756410256,2.08974359,1.256410256,2.538461538,3.794871795,2.141025641,1.666666667,0.769230769,1.282051282,3.051282051,9.512820513,Forward,0.469049471,0.756650426,-0.204777949,-0.165926931,-0.167173029,2.47527055,0.762520644,-0.514654888,0.09353319,0.508648423,-0.00908964,2.778350369,742.000000014,,,,,,,,,,,,,,,,,,,,,,,1.844984849,-0.93336552,529,11.439828692438224,4.5635974299356095,2.57473233366342,2.004282655372432,0.9250535327862881,1.5417558883780036,0.9673352756246587,529,-0.93336552
Herbert Jones,1630529,2022-23,0,1610612740,NOP,24,66,66,29.56060606,3.560606061,7.590909091,0.848484848,2.53030303,0.335,1.863636364,2.439393939,1.46969697,2.606060606,4.075757576,2.454545455,1.560606061,0.636363636,1.333333333,3.151515152,9.833333333,Forward,0.468568924,0.753670782,-0.1565197,-0.049466161,-0.007713542,2.19464662,0.432443453,-0.387709317,-0.003771069,-0.106756797,-0.070168639,1.844984849,648.999999978,9.512820513,0.32051282000000114,3.794871795,0.28088578099999983,2.141025641,0.31351981399999973,1.666666667,-0.106060606,0.769230769,-0.13286713299999997,0.730769231,0.117715617,0.469049471,-0.00048054699999999784,0.756650426,-0.002979643999999948,1.282051282,0.05128205099999983,78.0,-12.0,29.93589744,-0.3752913800000002,3.961493742,2.116508893,576,11.975397232028199,4.963608406342668,2.98923628969737,1.9005638139477308,0.7749871856314707,1.6237826751783448,0.8979944952462691,576,2.116508893
Herbert Jones,1630529,2023-24,0,1610612740,NOP,25,76,76,30.53947368,3.855263158,7.736842105,1.5,3.592105263,0.418,1.802631579,2.078947368,0.973684211,2.605263158,3.578947368,2.618421053,1.381578947,0.815789474,1.223684211,2.947368421,11.01315789,Forward,0.470652068,0.757710965,0.021121456,-0.255453446,0.075635317,1.720961866,0.878184812,0.314890432,0.418037123,0.727688275,0.060427905,3.961493742,836.99999964,9.673076923,1.1798245569999999,3.9353146855,-0.49681020799999986,2.2977855480000002,0.16387559800000018,1.613636364,-0.17902711400000015,0.7027972025,0.179425838,0.7896270395,0.651515152,0.4688091975,0.0020831439999999812,0.7551606040000001,0.004040182999999975,1.3076923075,-0.10964912199999999,72.0,10.0,29.74825175,0.978867619999999,2.255321004,-1.7061727380000002,625,12.982335196550775,4.218871176302473,3.0866006040481313,1.6286083582564215,0.9616544597896293,1.4424816896844437,0.9561694834632692,625,-1.7061727380000002
Ignas Brazdeikis,1629649,2020-21,0,0,TOT,22,13,0,19.15384615,2.692307692,6.384615385,0.846153846,2.153846154,0.393,0.769230769,1.076923077,0.846153846,2.615384615,3.461538462,1.307692308,0.307692308,0.230769231,0.923076923,1.692307692,7.0,Forward,0.465743356,0.752341035,-0.583122625,-0.304133488,-0.59101516,-1.12041629,-0.575160604,-0.39022309,-0.575909972,-0.381398175,0.418463355,-4.10291605,91.0,,,,,,,,,,,,,,,,,,,,,,,-5.418213392,-1.315297342,484,13.156626508665989,6.506024098559443,2.4578313263730585,0.5783132537064887,0.4337349402798664,1.7349397592399476,0.4552850425640979,484,-1.315297342
Ignas Brazdeikis,1629649,2021-22,0,1610612753,ORL,23,42,1,12.76190476,1.928571429,4.476190476,0.642857143,2.071428571,0.31,0.5,0.761904762,0.547619048,1.166666667,1.714285714,0.880952381,0.238095238,0.071428571,0.404761905,1.142857143,5.0,Forward,0.466927996,0.751708427,-0.884254102,-1.028578848,-0.808059592,-1.304561977,-0.971005055,-0.609460068,-0.336036627,-0.512054649,1.035797527,-5.418213392,210.0,7.0,-2.0,3.461538462,-1.747252748,1.307692308,-0.4267399270000001,0.307692308,-0.06959707000000004,0.230769231,-0.15934066,0.846153846,-0.20329670300000002,0.465743356,0.0011846400000000146,0.752341035,-0.00063260800000009,0.923076923,-0.518315018,13.0,29.0,19.15384615,-6.3919413899999995,,,529,14.104477614045443,4.835820895438182,2.485074627370907,0.6716417908763644,0.20149253613455112,1.1417910456181777,0.7369885197237875,529,
Immanuel Quickley,1630193,2020-21,0,1610612752,NYK,22,64,3,19.4375,3.578125,9.0625,1.84375,4.734375,0.389,2.421875,2.71875,0.390625,1.75,2.140625,1.984375,0.46875,0.1875,0.90625,1.78125,11.421875,Guard,0.462425743,0.760275013,0.082660249,-0.851810194,-0.246847199,-0.694276517,-0.682652848,0.685593497,-1.247681334,1.257257761,0.438504902,-1.259251681,731.0,,,,,,,,,,,,,,,,,,,,,,,-0.625463273,0.633788408,484,21.15434083601286,3.9646302250803855,3.6752411575562705,0.8681672025723473,0.34726688102893893,1.6784565916398713,0.88584153947631,484,0.633788408
Immanuel Quickley,1630193,2021-22,0,1610612752,NYK,23,78,3,23.1025641,3.641025641,9.282051282,1.756410256,5.076923077,0.346,2.269230769,2.576923077,0.397435897,2.769230769,3.166666667,3.525641026,0.692307692,0.038461538,1.269230769,2.141025641,11.30769231,Guard,0.462035473,0.759432256,0.065468248,-0.426393135,0.537056974,-0.102769071,-1.052903907,0.591405539,-1.326705789,1.083197758,0.00618011,-0.625463273,882.00000018,11.421875,-0.11418268999999981,2.140625,1.0260416669999999,1.984375,1.5412660260000002,0.46875,0.22355769199999997,0.1875,-0.14903846199999998,1.84375,-0.08733974400000011,0.462425743,-0.0003902700000000259,0.760275013,-0.0008427570000000273,0.90625,0.362980769,64.0,14.0,19.4375,3.6650640999999986,2.165313931,2.7907772040000003,529,17.62042175915876,4.934517204174752,5.493895672645272,1.0788013314937628,0.05993340661264523,1.9778024415913211,0.9673352756246587,529,2.7907772040000003
Immanuel Quickley,1630193,2022-23,0,1610612752,NYK,24,81,21,28.9382716,5.172839506,11.55555556,2.074074074,5.604938272,0.37,2.50617284,3.061728395,0.716049383,3.444444444,4.160493827,3.444444444,0.987654321,0.172839506,1.234567901,2.049382716,14.92592593,Guard,0.466408946,0.756965498,0.610250264,-0.014332844,0.495759535,0.678683484,-0.719073402,0.933977032,-0.441137252,0.573722123,0.047464989,2.165313931,1209.00000033,11.364783655,3.61823362,2.6536458334999997,0.9938271599999999,2.7550080130000003,-0.08119658200000002,0.580528846,0.29534662899999997,0.11298076900000001,0.13437796800000001,1.8000801279999998,0.317663818,0.462230608,0.004373473000000017,0.7598536345,-0.002466757999999958,1.0877403845,-0.03466286800000007,71.0,3.0,21.270032049999998,5.835707500000002,2.719984646,0.5546707149999999,576,18.568259393902434,5.175767918772316,4.284982935331908,1.228668942204551,0.21501706466809167,1.5358361774446818,0.9838189022586399,576,0.5546707149999999
Immanuel Quickley,1630193,2023-24,0,0,TOT,25,68,38,29.19117647,5.705882353,13.14705882,2.514705882,6.367647059,0.395,3.073529412,3.602941176,0.25,3.558823529,3.808823529,4.867647059,0.735294118,0.147058824,1.485294118,1.75,17.0,Guard,0.464523287,0.759877164,0.922534759,-0.160142267,1.21961541,0.010967971,-0.783119454,1.409158303,-0.822957387,1.175087397,-0.251160086,2.719984646,1156.0,13.11680912,2.07407407,3.6635802469999996,-0.3516702979999997,3.4850427350000004,1.4232026150000001,0.8399810065,-0.25236020299999995,0.105650522,-0.025780682,1.915242165,0.440631808,0.4642222095,-0.001885658999999984,0.758198877,0.002911666000000035,1.251899335,0.2507262170000002,79.5,-13.0,26.02041785,0.2529048699999983,2.636049296,-0.08393534999999996,625,20.9652392951328,4.697229218730423,6.00302267036379,0.9068010080102127,0.1813602020953423,1.83173803573666,0.9099646685596845,625,-0.08393534999999996
Isaac Okoro,1630171,2020-21,0,1610612739,CLE,20,67,67,32.43283582,3.507462687,8.343283582,0.925373134,3.194029851,0.29,1.701492537,2.343283582,1.014925373,2.059701493,3.074626866,1.910447761,0.925373134,0.358208955,1.28358209,2.76119403,9.641791045,Guard-Forward,0.464798533,0.751950647,-0.185359406,-0.464554647,-0.284447373,0.513894766,-0.258566535,-0.304792304,-0.767223856,-0.462027458,-0.010912893,-2.223989706,646.000000015,,,,,,,,,,,,,,,,,,,,,,,-1.080640602,1.143349104,400,10.702254947621784,3.4127933736754565,2.1205706395118424,1.0271514032533957,0.3976069947003481,1.42475839906373,0.9040019152487675,400,1.143349104
Isaac Okoro,1630171,2021-22,0,1610612739,CLE,21,67,61,29.56716418,3.089552239,6.432835821,0.820895522,2.343283582,0.35,1.776119403,2.313432836,1.074626866,1.925373134,3.0,1.805970149,0.835820896,0.328358209,0.865671642,2.447761194,8.776119403,Guard-Forward,0.469229077,0.753822801,-0.315699896,-0.495496413,-0.337585789,0.27695004,-0.332723704,-0.417461892,0.129900947,-0.075359264,0.48683537,-1.080640602,588.000000001,9.641791045,-0.8656716420000006,3.074626866,-0.07462686600000001,1.910447761,-0.10447761199999994,0.925373134,-0.089552238,0.358208955,-0.029850745999999984,0.925373134,-0.10447761199999994,0.464798533,0.004430543999999981,0.751950647,0.0018721539999999592,1.28358209,-0.4179104479999999,67.0,0.0,32.43283582,-2.865671640000002,-1.746313824,-0.6656732220000001,441,10.685512367185698,3.652700656123593,2.1988894493973077,1.0176678450736698,0.39979808181928933,1.0540131249069962,0.9040019152487675,441,-0.6656732220000001
Isaac Okoro,1630171,2022-23,0,1610612739,CLE,22,76,46,21.75,2.302631579,4.657894737,0.815789474,2.25,0.363,1.026315789,1.355263158,0.684210526,1.776315789,2.460526316,1.144736842,0.736842105,0.394736842,0.552631579,2.078947368,6.447368421,Guard-Forward,0.469669491,0.753267998,-0.666330007,-0.719172815,-0.67389603,0.015063765,-0.167821578,-0.4229683,0.219078718,-0.189946335,0.859678758,-1.746313824,489.99999999600004,9.208955224,-2.328750981999999,3.037313433,-0.5394736839999998,1.8582089549999998,-0.661233307,0.880597015,-0.09897879099999995,0.343283582,0.06637863299999996,0.873134328,-0.00510604800000003,0.467013805,0.0004404140000000001,0.752886724,-0.0005548029999999926,1.074626866,-0.313040063,67.0,9.0,31.0,-7.817164179999999,-0.610740829,1.135572995,484,10.671506352000002,4.072595281655173,1.8947368419310344,1.2196007255172416,0.6533575315862068,0.9147005445517241,0.9561694834632692,484,1.135572995
Isaac Okoro,1630171,2023-24,0,1610612739,CLE,23,69,42,27.34782609,3.405797101,6.956521739,1.217391304,3.115942029,0.391,1.347826087,1.985507246,0.971014493,2.014492754,2.985507246,1.913043478,0.826086957,0.492753623,0.782608696,2.028985507,9.376811594,Guard-Forward,0.469932221,0.750334152,-0.225256233,-0.501505394,-0.283127164,0.251195179,0.075678098,0.010122695,0.272277942,-0.795892654,0.585766701,-0.610740829,646.9999999859999,7.611743912,2.9294431729999992,2.730263158,0.5249809299999999,1.4753534954999998,0.7683066360000002,0.7863315005,0.08924485199999999,0.3615475255,0.098016781,0.818342498,0.40160182999999994,0.46944928399999997,0.0002627299999999888,0.7535453995,-0.0029338460000000177,0.7091516105,0.229977117,71.5,-7.0,25.65858209,5.597826090000002,-2.493580369,-1.88283954,529,12.343402224114406,3.9300476938201854,2.518282988247568,1.0874403820665806,0.6486486483284492,1.030206677608721,0.9158837369311537,529,-1.88283954
Isaiah Hartenstein,1628392,2020-21,0,0,TOT,23,46,2,12.15217391,2.043478261,3.717391304,0.043478261,0.130434783,0.333,1.0,1.543478261,1.413043478,2.52173913,3.934782609,1.195652174,0.413043478,0.847826087,0.956521739,2.260869565,5.130434783,Center,0.47145599,0.750017603,-0.864615093,-0.107917155,-0.647999955,-0.841669443,0.957772255,-1.255835598,0.580820336,-0.861271679,0.378629225,-2.662087107,236.000000018,,,,,,,,,,,,,,,,,,,,,,,1.38851604,4.050603147,529,15.198568877953129,11.656529520815589,3.542039357137541,1.223613595240261,2.5116279077345753,2.8336314851175466,0.7665374424838085,529,4.050603147
Isaiah Hartenstein,1628392,2021-22,0,1610612746,LAC,24,68,0,17.88235294,3.367647059,5.382352941,0.205882353,0.441176471,0.467,1.338235294,1.941176471,1.720588235,3.161764706,4.882352941,2.352941176,0.735294118,1.132352941,1.235294118,2.455882353,8.279411765,Center,0.476578589,0.75076876,-0.390487048,0.284964145,-0.05939055,0.010967971,1.66461241,-1.080697578,1.618076851,-0.706130198,0.046600036,1.38851604,563.00000002,5.130434783,3.1489769820000006,3.934782609,0.9475703319999997,1.195652174,1.157289002,0.413043478,0.32225064,0.847826087,0.284526854,0.043478261,0.162404092,0.47145599,0.0051225990000000055,0.750017603,0.0007511570000000578,0.956521739,0.27877237900000007,46.0,22.0,12.15217391,5.73017903,-0.592825219,-1.9813412590000001,576,16.667763159583405,9.828947368712429,4.736842104627423,1.480263158702649,2.279605262952605,2.4868421061372925,0.9099646685596845,576,-1.9813412590000001
Isaiah Hartenstein,1628392,2022-23,0,1610612752,NYK,25,82,8,19.85365854,2.134146341,3.987804878,0.097560976,0.451219512,0.216,0.585365854,0.865853659,2.548780488,3.987804878,6.536585366,1.243902439,0.646341463,0.780487805,0.804878049,2.597560976,4.951219512,Center,0.471085007,0.751853285,-0.891598772,0.970841449,-0.623459361,-0.224390324,0.790486106,-1.197512317,0.505701341,-0.482136341,0.559243,-0.592825219,405.999999984,6.704923274,-3.328192253000001,4.408567775,1.654232425,1.774296675,-1.1090387369999999,0.574168798,-0.08895265500000005,0.9900895139999999,-0.3518651359999999,0.12468030699999999,-0.108321377,0.4740172895,-0.005493581999999997,0.7503931815,0.0010845250000000028,1.0959079285,-0.43041606900000007,57.0,14.0,15.017263425,1.9713056000000009,3.870266216,4.463091435,625,8.97788697598906,11.85257985080668,2.2555282550961,1.1719901710367584,1.4152334152111392,1.4594594596064812,0.9892453920306792,625,4.463091435
Isaiah Hartenstein,1628392,2023-24,0,1610612752,NYK,26,75,49,25.28,3.133333333,4.866666667,0.013333333,0.04,0.333,1.48,2.093333333,3.253333333,5.093333333,8.346666667,2.506666667,1.16,1.133333333,1.24,2.8,7.76,Center,0.47667915,0.75131166,-0.468692664,1.721336764,0.018795857,1.134689947,1.667047964,-1.288344157,1.638438952,-0.594001586,0.04099514,3.870266216,582.0,6.6153156385,2.808780488,5.7094691535,1.8100813009999994,1.7984218075,1.2627642280000002,0.6908177904999999,0.513658537,0.956420373,0.3528455279999999,0.1517216645,-0.08422764299999999,0.47383179799999997,0.005594142999999996,0.7513110225,-0.00054162499999999,1.0200860835,0.43512195099999995,75.0,-7.0,18.86800574,5.42634146,4.369596957,0.49933074099999963,676,11.050632911392404,11.88607594984177,3.5696202536392407,1.6518987341772151,1.6139240501582277,1.7658227848101264,0.9505314888706877,676,0.49933074099999963
Isaiah Jackson,1630543,2021-22,0,1610612754,IND,20,36,15,15.02777778,3.222222222,5.722222222,0.138888889,0.444444444,0.313,1.666666667,2.444444444,1.666666667,2.472222222,4.138888889,0.277777778,0.694444444,1.444444444,1.111111111,2.555555556,8.25,Forward,0.473649061,0.749849743,-0.394915452,-0.023290676,-1.114840563,-0.097115476,2.439930464,-1.152943927,1.024887314,-0.895940792,0.194507025,-0.019722084,297.0,,,,,,,,,,,,,,,,,,,,,,,-0.342903863,-0.323181779,400,19.7634011061348,9.914972272367473,0.665434381210287,1.6635859506301538,3.4602587784605903,2.6617375224455846,0.6898868139116501,400,-0.323181779
Isaiah Jackson,1630543,2022-23,0,1610612754,IND,21,63,12,16.53968254,2.841269841,5.047619048,0.031746032,0.222222222,0.143,1.507936508,2.317460317,1.793650794,2.682539683,4.476190476,0.80952381,0.492063492,1.476190476,0.80952381,2.444444444,7.222222222,Forward,0.47307526,0.748641247,-0.549663572,0.116561197,-0.844388917,-0.63259175,2.518796025,-1.268487739,0.908700442,-1.145539259,0.553709711,-0.342903863,454.999999986,8.25,-1.027777778,4.138888889,0.3373015869999998,0.277777778,0.531746032,0.694444444,-0.20238095200000006,1.444444444,0.031746032000000035,0.138888889,-0.10714285699999998,0.473649061,-0.0005738009999999849,0.749849743,-0.0012084959999999478,1.111111111,-0.3015873010000001,36.0,27.0,15.02777778,1.511904760000002,-0.206504287,0.13639957599999997,441,15.719769672919005,9.742802302661365,1.7619961622310556,1.071017274313416,3.2130518229402485,1.7619961622310556,0.879693845325672,441,0.13639957599999997
Isaiah Jackson,1630543,2023-24,0,1610612754,IND,22,60,3,12.85,2.583333333,3.883333333,0.0,0.066666667,0.0,1.216666667,1.7,1.566666667,2.4,3.966666667,0.833333333,0.566666667,1.016666667,0.65,2.283333333,6.383333333,Forward,0.475880348,0.751944721,-0.675971497,-0.094697398,-0.832279142,-0.435200496,1.377217027,-1.302722943,1.476692531,-0.463251396,0.743709027,-0.206504287,382.99999998000004,7.736111111,-0.8388888889999997,4.3075396825,-0.509523809,0.5436507939999999,0.023809523000000055,0.593253968,0.07460317500000002,1.46031746,-0.459523809,0.0853174605,-0.031746032,0.4733621605,0.002805088000000011,0.749245495,0.003303473999999973,0.9603174605,-0.15952380999999993,49.5,-3.0,15.783730160000001,-3.6896825400000015,-0.987928232,-0.781423945,484,17.88326848155642,11.112840467859924,2.3346303492607,1.5875486390661477,2.8482490281712063,1.821011673151751,0.860952025940243,484,-0.781423945
Isaiah Joe,1630198,2022-23,0,1610612760,OKC,23,73,10,19.10958904,3.068493151,6.95890411,2.205479452,5.397260274,0.409,1.123287671,1.369863014,0.369863014,2.02739726,2.397260274,1.205479452,0.657534247,0.109589041,0.534246575,1.438356164,9.465753425,Guard,0.466744656,0.754949059,-0.21186464,-0.745404161,-0.643001697,-0.194775532,-0.87620433,1.075685764,-0.37316055,0.157254026,0.881576042,-0.929895078,691.0000000250001,,,,,,,,,,,,,,,,,,,,,,,-1.136754813,-0.206859735,529,17.832258066183932,4.516129032568668,2.270967741962493,1.238709678290392,0.20645161273442017,1.006451612315782,0.939141591786232,529,-0.206859735
Isaiah Joe,1630198,2023-24,0,1610612760,OKC,24,78,1,18.52564103,2.846153846,6.217948718,1.884615385,4.525641026,0.416,0.576923077,0.666666667,0.41025641,1.897435897,2.307692308,1.269230769,0.58974359,0.282051282,0.602564103,1.115384615,8.153846154,Guard,0.467919417,0.75463833,-0.409392927,-0.782540801,-0.610577105,-0.374141663,-0.44776239,0.729663092,-0.135287347,0.093077227,0.800207101,-1.136754813,636.000000012,9.465753425,-1.3119072710000008,2.397260274,-0.08956796600000017,1.205479452,0.06375131699999992,0.657534247,-0.06779065699999998,0.109589041,0.17246224100000002,2.205479452,-0.32086406700000003,0.466744656,0.0011747610000000241,0.754949059,-0.00031072899999995407,0.534246575,0.06831752800000002,73.0,5.0,19.10958904,-0.5839480100000003,-0.278970622,0.857784191,576,15.84498269553267,4.484429065286709,2.466435985130389,1.1460207614742928,0.5480968855845308,1.170934256626908,0.9673352756246587,576,0.857784191
Isaiah Livers,1630587,2021-22,0,1610612765,DET,23,19,5,20.15789474,2.157894737,4.736842105,1.421052632,3.368421053,0.422,0.631578947,0.736842105,0.789473684,2.210526316,3.0,1.105263158,0.684210526,0.368421053,0.789473684,1.947368421,6.368421053,Forward,0.467969238,0.754674792,-0.678216776,-0.495496413,-0.693972763,-0.124193223,-0.233196977,0.229752886,-0.125199398,0.100607859,0.577590222,-1.442324583,121.000000007,,,,,,,,,,,,,,,,,,,,,,,-1.909231414,-0.46690683099999997,529,11.373368145090334,5.3577023490301245,1.9738903393043516,1.2219321141271124,0.6579634470300841,1.4099216704214221,0.5290960603404695,529,-0.46690683099999997
Isaiah Livers,1630587,2022-23,0,1610612765,DET,24,52,22,23.05769231,2.307692308,5.538461538,1.423076923,3.903846154,0.365,0.615384615,0.75,0.538461538,2.211538462,2.75,0.788461538,0.538461538,0.538461538,0.576923077,1.980769231,6.653846154,Forward,0.465831678,0.754169302,-0.635241535,-0.599151331,-0.855101411,-0.509827959,0.18922868,0.2319359,-0.558026099,-0.003794261,0.830746601,-1.909231414,346.00000000800003,6.368421053,0.2854251010000004,3.0,-0.25,1.105263158,-0.3168016200000001,0.684210526,-0.14574898800000002,0.368421053,0.17004048499999996,1.421052632,0.0020242909999999004,0.467969238,-0.002137559999999983,0.754674792,-0.0005054899999999973,0.789473684,-0.21255060699999995,19.0,33.0,20.15789474,2.8997975700000005,-4.793963098,-2.884731684,576,10.388657213545756,4.29357798122166,1.23102585403526,0.8407005830151092,0.8407005830151092,0.9007506255512177,0.8085474479105259,576,-2.884731684
Isaiah Livers,1630587,2023-24,0,1610612765,DET,25,23,6,20.39130435,1.739130435,5.043478261,0.956521739,3.347826087,0.286,0.52173913,0.782608696,0.652173913,1.434782609,2.086956522,1.086956522,0.565217391,0.217391304,0.695652174,1.869565217,4.956521739,Forward,0.462604828,0.751838928,-0.890800439,-0.8740622,-0.703283711,-0.439035109,-0.608394921,-0.27120137,-1.211419248,-0.485101539,0.689335439,-4.793963098,113.999999997,6.511133603499999,-1.6973244149999998,2.875,-0.6630434780000001,0.946862348,0.29849498399999996,0.611336032,0.02675585300000005,0.4534412955,-0.32107023399999995,1.4220647775000002,-0.46655518399999996,0.466900458,-0.0032268500000000033,0.754422047,-0.002330374000000024,0.6831983804999999,0.118729097,35.5,-29.0,21.607793524999998,-2.6663879600000016,,,625,8.750533047877344,3.6844349680848154,1.91897654609819,0.9978678031942573,0.38379530851345467,1.228144989361605,0.5719055622202146,625,
