PLAYER_NAME,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,POS,fg_shrunk,ft_shrunk,z_PTS,z_REB,z_AST,z_STL,z_BLK,z_FG3M,z_FG%,z_FT%,z_TOV,fantasy_z_9cat,Rk,TEAM_ABBREVIATION ,3PA,3P%,2P,2PA,2P%,eFG%
Max Strus,1629622,2023-24,0,1610612739,CLE,28,70,70,31.98571429,4.342857143,10.4,0.418,2.4,6.842857143,0.351,1.1,1.385714286,0.794,0.942857143,3.885714286,4.828571429,4.042857143,0.914285714,0.414285714,1.6,2.428571429,12.18571429,Guard-Forward,0.455920156,0.74968203,0.355287356,0.390315874,0.947266795,0.606256666,-0.046347567,1.434688903,-0.890054359,0.052331571,-0.519763789,2.32998145,,,,,,,,
Max Strus,1629622,2024-25,0,1610612739,CLE,29,50,37,25.46,3.3,7.46,0.442,2.26,5.86,0.386,0.56,0.68,0.824,1.06,3.28,4.34,3.16,0.52,0.24,1.08,2.08,9.42,Guard-Forward,0.458623722,0.749467432,-0.061828101,0.188958343,0.483693926,-0.407148445,-0.471708926,1.280166282,-0.334623773,0.005981829,0.106300011,0.789791148,,,,,,,,
Maxi Kleber,1628467,2020-21,0,1610612742,DAL,29,50,40,26.82,2.32,5.5,0.422,1.74,4.24,0.41,0.68,0.74,0.919,0.94,4.26,5.2,1.36,0.48,0.7,0.6,2.1,7.06,Forward,0.457889907,0.750941061,-0.417755133,0.543394699,-0.461454641,-0.509957659,0.650966138,0.70622512,-0.485381451,0.324262298,0.684205057,1.034504428,,,,,,,,
Maxi Kleber,1628467,2021-22,0,1610612742,DAL,30,59,21,24.57627119,2.389830508,6,0.398,1.406779661,4.322033898,0.325,0.779661017,1.101694915,0.708,1.186440678,4.745762712,5.93220339,1.152542373,0.508474576,0.983050847,0.796610169,2.322033898,6.966101695,Forward,0.456362124,0.747581651,-0.43191655,0.845161561,-0.570387018,-0.436771439,1.34177946,0.338438834,-0.799254689,-0.401316825,0.447492539,0.333225873,,,,,,,,
Maxi Kleber,1628467,2022-23,0,1610612742,DAL,31,37,5,25.13513514,2.081081081,4.567567568,0.456,1.054054054,3.027027027,0.348,0.72972973,1.027027027,0.711,0.810810811,2.837837838,3.648648649,1.405405405,0.324324324,0.810810811,0.72972973,2.297297297,5.945945946,Forward,0.459695077,0.747699952,-0.585772909,-0.095971952,-0.437613056,-0.910080007,0.921410778,-0.05087606,-0.114520779,-0.375765647,0.528014504,-1.121175128,,,,,,,,
Maxi Kleber,1628467,2023-24,0,1610612742,DAL,32,43,7,20.25581395,1.465116279,3.395348837,0.432,0.744186047,2.139534884,0.348,0.76744186,1.093023256,0.702,0.697674419,2.627906977,3.325581395,1.581395349,0.395348837,0.697674419,0.651162791,1.837209302,4.441860465,Forward,0.458948845,0.747460012,-0.812613876,-0.229119371,-0.345203809,-0.727530648,0.64529033,-0.392887607,-0.26782944,-0.427588897,0.622606651,-1.934876667,,,,,,,,
Maxi Kleber,1628467,2024-25,0,1610612742,DAL,33,34,4,18.73529412,1.088235294,2.823529412,0.385,0.382352941,1.441176471,0.265,0.470588235,0.617647059,0.762,0.735294118,2.058823529,2.794117647,1.264705882,0.264705882,0.5,0.676470588,1.941176471,3.029411765,Forward,0.457808094,0.748619083,-1.0256345,-0.448154341,-0.511491918,-1.063313137,0.162846545,-0.792254748,-0.502189426,-0.177248092,0.592136852,-3.765302766,,,,,,,,
Frank Ntilikina,,2023-24,,,,25,5,0,8.6,0.2,1.8,0.111,0.2,,,0.4,0.4,1,0.2,1,1.2,0.8,0,0,0.2,0.8,1,Guard,0.453695336,0.750450187,-1.331703359,-1.105146492,-0.755500862,-1.74366823,-1.057452438,-0.993523708,-1.347129483,0.218241378,1.165792596,-6.950090597,546,CHO,1.6,0.125,0,0.2,0,0.167
Micah Potter,1630695,2023-24,0,1610612762,UTA,26,16,0,11.625,1.1875,2.5,0.475,0.5625,1.3125,0.429,0.375,0.5,0.75,0.625,2.0625,2.6875,0.375,0.25,0.375,0.3125,0.875,3.3125,Center,0.460233026,0.748469098,-0.982940112,-0.492095237,-0.97866094,-1.101110641,-0.142228201,-0.593420493,-0.004002473,-0.209642391,1.030346101,-3.473754387,,,,,,,,
Micah Potter,1630695,2024-25,0,1610612762,UTA,27,38,10,18.55263158,1.5,3.552631579,0.422,0.815789474,2.578947368,0.316,0.447368421,0.526315789,0.85,1.131578947,3.184210526,4.315789474,0.815789474,0.368421053,0.368421053,0.815789474,1.315789474,4.263157895,Center,0.458564838,0.749511562,-0.839565179,0.178980331,-0.747210085,-0.796741256,-0.158284765,-0.313856541,-0.346721179,0.015513229,0.424401253,-2.583484192,,,,,,,,
Michael Carter-Williams,203487,2020-21,0,1610612753,ORL,29,31,25,25.80645161,3.387096774,8.709677419,0.389,0.483870968,1.967741935,0.246,1.580645161,2.580645161,0.613,1.258064516,3.225806452,4.483870968,4.161290323,0.806451613,0.548387097,2.225806452,2.612903226,8.838709677,Guard,0.454186333,0.74180575,-0.149496295,0.248252647,1.00945399,0.329098187,0.280939996,-0.680205951,-1.246257313,-1.648819355,-1.273215262,-3.130249357,,,,,,,,
Andrew Funk,,2023-24,,,,24,5,0,2.6,0,0.8,0,0,,,0,0,,0,0,0,0,0.2,0.2,0,0,0,Guard,0.456214139,,-1.482519897,-1.59970885,-1.175566892,-1.229622159,-0.569332845,-1.214270308,-0.829657401,,1.406586365,-6.694091987,566,CHI,0.6,0,0,0.2,0,0
Michael Porter Jr.,1629008,2020-21,0,1610612743,DEN,23,61,54,31.3442623,7.262295082,13.39344262,0.542,2.786885246,6.262295082,0.445,1.737704918,2.196721311,0.791,1.491803279,5.803278689,7.295081967,1.147540984,0.655737705,0.885245902,1.262295082,2.06557377,19.04918033,Forward,0.469565346,0.750244364,1.39041155,1.40685193,-0.57301316,-0.058271275,1.10307691,1.861706918,1.913263359,0.173786881,-0.113177589,7.104635524,,,,,,,,
Nae'Qwan Tomlin,,2024-25,,,,24,5,1,12.6,2.6,6.4,0.406,0.4,,,1.6,2.2,0.727,1.8,2.4,4.2,0.4,0,0.2,0.4,1.8,7.2,Forward-Center,0.456623921,0.747549606,-0.396640817,0.131259401,-0.965533877,-1.74366823,-0.569332845,-0.772777107,-0.745470254,-0.408237949,0.924998827,-4.54540285,290,CLE,2,0.2,2.2,4.4,0.5,0.438
Michael Porter Jr.,1629008,2022-23,0,1610612743,DEN,25,62,62,29,6.419354839,13.17741935,0.487,3.032258065,7.322580645,0.414,1.548387097,1.935483871,0.8,1.032258065,4.467741935,5.5,1.048387097,0.596774194,0.467741935,1.096774194,1.919354839,17.41935484,Forward,0.463023355,0.750374766,1.14460691,0.667035289,-0.625077135,-0.209821081,0.084117577,2.132532997,0.56925286,0.201951495,0.086104404,4.050703315,,,,,,,,
Michael Porter Jr.,1629008,2023-24,0,1610612743,DEN,26,81,81,31.66666667,6.444444444,13.32098765,0.484,2.716049383,6.839506173,0.397,1.135802469,1.358024691,0.836,1.308641975,5.666666667,6.975308642,1.50617284,0.518518519,0.654320988,1.135802469,1.827160494,16.74074074,Forward,0.462701078,0.750768713,1.04226068,1.275062055,-0.384701835,-0.410956192,0.539482035,1.783523038,0.503043224,0.287037779,0.039115577,4.67386636,,,,,,,,
Michael Porter Jr.,1629008,2024-25,0,1610612743,DEN,27,77,77,33.67532468,6.857142857,13.61038961,0.504,2.506493506,6.350649351,0.395,1.935064935,2.519480519,0.768,1.792207792,5.220779221,7.012987013,2.142857143,0.649350649,0.493506494,1.350649351,2.038961039,18.15584416,Forward,0.46515131,0.749391466,1.25568168,1.290590642,-0.050390026,-0.07468748,0.146998508,1.5522293,1.006427714,-0.010425645,-0.219553376,4.896871317,,,,,,,,
Mikal Bridges,1628969,2020-21,0,1610612756,PHX,24,72,72,32.61111111,5.041666667,9.291666667,0.543,1.861111111,4.375,0.425,1.527777778,1.819444444,0.84,1.055555556,3.236111111,4.291666667,2.111111111,1.055555556,0.875,0.791666667,1.611111111,13.47222222,Guard-Forward,0.466931851,0.751668089,0.54931403,0.16903847,-0.067059313,0.969352703,1.078070783,0.83989945,1.372228523,0.481288721,0.453444361,5.845577727,,,,,,,,
Mikal Bridges,1628969,2021-22,0,1610612756,PHX,25,82,82,34.80487805,5.585365854,10.46341463,0.534,1.402439024,3.804878049,0.369,1.597560976,1.914634146,0.834,0.902439024,3.329268293,4.231707317,2.256097561,1.170731707,0.43902439,0.829268293,1.829268293,14.17073171,Guard-Forward,0.466886243,0.75160877,0.654660813,0.144327106,0.00907054,1.265381942,0.014029595,0.333647929,1.362858616,0.468476793,0.408173175,4.660626511,,,,,,,,
Mikal Bridges,1628969,2022-23,0,0,TOT,26,83,83,35.69879518,7.144578313,15.26506024,0.468,2.036144578,5.325301205,0.382,3.807228916,4.253012048,0.895,0.951807229,3.43373494,4.385542169,3.289156627,1.096385542,0.734939759,1.530120482,1.915662651,20.13253012,Guard-Forward,0.460941358,0.759941866,1.553798615,0.207727878,0.551511816,1.074295172,0.736240043,1.033089665,0.141519768,2.268292816,-0.435631027,7.130844747,,,,,,,,
Mikal Bridges,1628969,2023-24,0,1610612751,BKN,27,82,82,34.80487805,6.87804878,15.7804878,0.436,2.682926829,7.219512195,0.372,3.146341463,3.865853659,0.814,0.829268293,3.707317073,4.536585366,3.646341463,0.987804878,0.365853659,2,1.414634146,19.58536585,Guard-Forward,0.45661129,0.75315792,1.471277194,0.269978111,0.739063336,0.795217853,-0.164550742,1.746964582,-0.748065238,0.803068576,-1.001351328,3.911602344,,,,,,,,
Mikal Bridges,1628969,2024-25,0,1610612752,NYK,28,82,82,37.02439024,7.219512195,14.42682927,0.5,2,5.646341463,0.354,1.170731707,1.43902439,0.814,0.865853659,2.292682927,3.158536585,3.731707317,0.914634146,0.524390244,1.609756098,1.548780488,17.6097561,Guard-Forward,0.46492418,0.750287467,1.173322569,-0.297964433,0.783887455,0.607152217,0.222373325,0.993195701,0.959765405,0.183096296,-0.531509827,4.093318707,,,,,,,,
Mike Conley,201144,2020-21,0,1610612762,UTA,33,51,51,29.37254902,5.568627451,12.54901961,0.444,2.705882353,6.568627451,0.412,2.37254902,2.784313725,0.852,0.705882353,2.764705882,3.470588235,5.980392157,1.37254902,0.176470588,1.941176471,1.921568627,16.21568627,Guard,0.45809506,0.753915736,0.963073782,-0.169356934,1.964632596,1.784098927,-0.62675868,1.772301351,-0.44323406,0.9667447,-0.930529632,5.28097205,,,,,,,,
Mike Conley,201144,2021-22,0,1610612762,UTA,34,72,72,28.58333333,4.777777778,10.98611111,0.435,2.347222222,5.75,0.408,1.791666667,2.25,0.796,0.652777778,2.361111111,3.013888889,5.347222222,1.333333333,0.291666667,1.708333333,1.972222222,13.69444444,Guard,0.45740267,0.750501233,0.582828816,-0.357578855,1.63216612,1.683305577,-0.345611364,1.376436327,-0.585481262,0.2292665,-0.650193747,3.565138113,,,,,,,,
Mike Conley,201144,2022-23,0,0,TOT,35,67,66,30.26865672,3.895522388,9.104477612,0.428,2.014925373,5.23880597,0.385,2.104477612,2.52238806,0.834,0.492537313,2.223880597,2.71641791,6.71641791,1.089552239,0.208955224,1.537313433,2.074626866,11.91044776,Guard,0.457204898,0.752562146,0.313772611,-0.480177145,2.351106866,1.056732009,-0.547476743,1.009669328,-0.626112112,0.674390856,-0.444291116,3.307614554,,,,,,,,
Mike Conley,201144,2023-24,0,1610612750,MIN,36,76,76,28.85526316,3.868421053,8.473684211,0.457,2.355263158,5.328947368,0.442,1.342105263,1.473684211,0.911,0.486842105,2.381578947,2.868421053,5.907894737,1.157894737,0.223684211,1.342105263,1.684210526,11.43421053,Guard,0.459640135,0.753107464,0.24194816,-0.417531285,1.926565467,1.232387972,-0.511529208,1.385311374,-0.125808179,0.792170719,-0.20926656,4.314248461,,,,,,,,
Mike Conley,201144,2024-25,0,1610612750,MIN,37,71,64,24.73239437,2.633802817,6.591549296,0.4,1.788732394,4.366197183,0.41,1.14084507,1.267605634,0.9,0.450704225,2.112676056,2.563380282,4.492957746,1.112676056,0.197183099,1.056338028,1.563380282,8.197183099,Guard,0.456161912,0.752200811,-0.246249113,-0.543249354,1.183606762,1.116165546,-0.576207768,0.760012671,-0.840387104,0.596348102,0.134788288,1.58482803,,,,,,,,
Jamaree Bouyea,,2024-25,,,,25,5,1,12.4,1.2,2.4,0.5,0.2,,,0.8,1.2,0.667,0.2,0.8,1,2,0.8,0.4,1.6,0.4,3.4,Guard,0.460804543,0.746544716,-0.969743665,-1.187573552,-0.125401817,0.312516055,-0.081213252,-0.993523708,0.113411991,-0.62527829,-0.519763789,-4.076570026,454,MIL,1,0.2,1,1.4,0.714,0.542
Mike Muscala,203488,2020-21,0,1610612760,OKC,29,35,0,18.42857143,3.4,7.628571429,0.446,1.942857143,5.257142857,0.37,0.942857143,1.028571429,0.917,0.542857143,3.228571429,3.771428571,0.8,0.228571429,0.314285714,0.6,1.542857143,9.685714286,Forward-Center,0.4588812,0.751851137,-0.021753992,-0.045370012,-0.755500862,-1.156187005,-0.290407364,0.930125244,-0.281726529,0.520824161,0.684205057,-0.4157913,,,,,,,,
Mike Muscala,203488,2021-22,0,1610612760,OKC,30,43,0,13.79069767,2.627906977,5.76744186,0.456,1.627906977,3.790697674,0.429,1.11627907,1.325581395,0.842,0.488372093,2.511627907,3,0.511627907,0.418604651,0.604651163,0.325581395,1.348837209,8,Forward-Center,0.459653158,0.750869799,-0.275987586,-0.363302956,-0.906920012,-0.667757849,0.418257961,0.582504351,-0.123132698,0.308870774,1.014596509,-0.012871507,,,,,,,,
Mike Muscala,203488,2022-23,0,0,TOT,31,63,9,15,2.079365079,4.634920635,0.449,1.285714286,3.285714286,0.391,0.634920635,0.825396825,0.769,0.587301587,2.634920635,3.222222222,0.793650794,0.238095238,0.380952381,0.365079365,1.555555556,6.079365079,Forward-Center,0.459382625,0.748787456,-0.565651097,-0.271717334,-0.758834719,-1.131708622,-0.127700832,0.204814984,-0.17871192,-0.140882055,0.967042183,-2.003349412,,,,,,,,
Mike Muscala,203488,2023-24,0,0,TOT,33,53,6,11.32075472,1.056603774,2.943396226,0.359,0.528301887,1.811320755,0.292,0.320754717,0.471698113,0.68,0.735849057,1.622641509,2.358490566,0.679245283,0.169811321,0.245283019,0.41509434,0.981132075,2.962264151,Forward-Center,0.456979915,0.747814034,-1.035761471,-0.627691638,-0.818907055,-1.307214018,-0.458815201,-0.631166079,-0.672333581,-0.351125792,0.906825711,-4.996189123,,,,,,,,
Miles Bridges,1628970,2020-21,0,1610612766,CHA,23,66,19,29.27272727,4.742424242,9.424242424,0.503,1.757575758,4.393939394,0.4,1.484848485,1.712121212,0.867,1.227272727,4.787878788,6.015151515,2.227272727,0.666666667,0.787878788,1.606060606,2.166666667,12.72727273,Forward,0.463578984,0.7523787,0.436963326,0.879347412,-0.006064877,-0.030181325,0.86544293,0.725624064,0.683403322,0.634769395,-0.52706057,3.662243676,,,,,,,,
Miles Bridges,1628970,2021-22,0,1610612766,CHA,24,80,80,35.4625,7.45,15.175,0.491,1.925,5.8125,0.331,3.3375,4.1625,0.802,1.125,5.8625,6.9875,3.75,0.925,0.8375,1.875,2.4125,20.1625,Forward,0.463966227,0.752568926,1.558318569,1.280086544,0.793492623,0.633794849,0.986548359,0.910415726,0.762959929,0.675855126,-0.850855222,6.750616503,,,,,,,,
Miles Bridges,1628970,2023-24,0,1610612766,CHA,26,69,67,37.4057971,8.101449275,17.53623188,0.462,2.275362319,6.52173913,0.349,2.52173913,3.057971014,0.825,1.028985507,6.289855072,7.31884058,3.347826087,0.942028986,0.47826087,2,1.710144928,21,Forward,0.460182562,0.752865493,1.68462742,1.416643693,0.582318125,0.677563266,0.109790069,1.297122181,-0.014370022,0.739909019,-1.001351328,5.492252423,,,,,,,,
Miles Bridges,1628970,2024-25,0,1610612766,CHA,27,64,64,31.703125,7.328125,17.015625,0.431,2.203125,7.03125,0.313,3.453125,3.96875,0.87,1.125,6.390625,7.515625,3.875,0.6875,0.703125,2.125,1.453125,20.3125,Forward,0.455666665,0.757392045,1.58094105,1.497745498,0.85912794,0.02336514,0.658593007,1.217391468,-0.94213247,1.717572101,-1.151847434,5.4607563,,,,,,,,
Miles McBride,1630540,2022-23,0,1610612752,NYK,22,64,2,11.875,1.203125,3.359375,0.358,0.625,2.09375,0.299,0.4375,0.65625,0.667,0.203125,0.578125,0.78125,1.125,0.578125,0.125,0.390625,0.9375,3.46875,Guard,0.456553084,0.747398558,-0.959375028,-1.277728148,-0.584849037,-0.257753805,-0.752377692,-0.52443718,-0.760023211,-0.440861997,0.936286035,-4.621120065,,,,,,,,
Miles McBride,1630540,2023-24,0,1610612752,NYK,23,68,14,19.52941176,3.014705882,6.676470588,0.452,1.602941176,3.911764706,0.41,0.632352941,0.735294118,0.86,0.455882353,1.014705882,1.470588235,1.676470588,0.735294118,0.102941176,0.441176471,1.588235294,8.264705882,Guard,0.459371684,0.750070401,-0.236065561,-0.993627529,-0.295281462,0.146207033,-0.806214413,0.554948772,-0.180959851,0.136213491,0.875423638,-0.799355882,,,,,,,,
Miles McBride,1630540,2024-25,0,1610612752,NYK,24,64,10,24.890625,3.46875,8.546875,0.406,1.796875,4.875,0.369,0.8125,1,0.813,0.734375,1.78125,2.515625,2.921875,1.046875,0.265625,0.640625,1.6875,9.546875,Guard,0.455622665,0.749719401,-0.042693252,-0.562930991,0.358658647,0.947041674,-0.409168603,0.768999934,-0.951171984,0.060403131,0.635293823,0.804432379,,,,,,,,
Mitchell Robinson,1629011,2020-21,0,1610612752,NYK,23,31,29,27.51612903,3.709677419,5.677419355,0.653,0,0,0,0.838709677,1.709677419,0.491,3.64516129,4.483870968,8.129032258,0.548387097,1.129032258,1.451612903,0.838709677,2.774193548,8.258064516,Forward-Center,0.470239909,0.739941592,-0.237067189,1.750552281,-0.887618403,1.158204753,2.485351061,-1.214270308,2.051848034,-2.051447715,0.396806043,3.452358556,,,,,,,,
Mitchell Robinson,1629011,2021-22,0,1610612752,NYK,24,72,62,25.66666667,3.625,4.763888889,0.761,0,0,0,1.222222222,2.513888889,0.486,4.097222222,4.472222222,8.569444444,0.527777778,0.805555556,1.847222222,0.833333333,2.708333333,8.472222222,Forward-Center,0.473557303,0.735889881,-0.204768665,1.932061689,-0.898439997,0.326795114,3.450874361,-1.214270308,2.733385567,-2.926552859,0.403278993,3.602363895,,,,,,,,
Mitchell Robinson,1629011,2022-23,0,1610612752,NYK,25,59,58,26.93220339,3.186440678,4.745762712,0.671,0,0,0,1,2.06779661,0.484,4.525423729,4.881355932,9.406779661,0.898305085,0.949152542,1.847457627,0.694915254,2.711864407,7.372881356,Forward-Center,0.469429891,0.737951392,-0.370567449,2.277157088,-0.703882578,0.695872446,3.45144889,-1.214270308,1.885435032,-2.481299249,0.569930048,4.109823919,,,,,,,,
Mitchell Robinson,1629011,2023-24,0,1610612752,NYK,26,31,21,24.77419355,2.35483871,4.096774194,0.575,0,0,0,0.870967742,2.129032258,0.409,4.580645161,3.903225806,8.483870968,0.580645161,1.193548387,1.129032258,0.806451613,1.774193548,5.580645161,Forward-Center,0.464395085,0.734589958,-0.640866309,1.896793839,-0.870680257,1.324026066,1.698061395,-1.214270308,0.851066192,-3.207315428,0.435643747,0.272458935,,,,,,,,
Mitchell Robinson,1629011,2024-25,0,1610612752,NYK,27,17,3,17.05882353,2.176470588,3.294117647,0.661,0,0,0,0.764705882,1.117647059,0.684,3.058823529,2.882352941,5.941176471,0.764705882,0.941176471,1.058823529,0.588235294,1.529411765,5.117647059,Forward-Center,0.466278216,0.747044558,-0.710694081,0.848859685,-0.774033187,0.675372106,1.526710114,-1.214270308,1.237943515,-0.517320404,0.698369397,1.770936836,,,,,,,,
Mo Bamba,1628964,2020-21,0,1610612753,ORL,23,46,5,15.76086957,3.086956522,6.543478261,0.472,0.826086957,2.565217391,0.322,0.97826087,1.434782609,0.682,1.652173913,4.108695652,5.760869565,0.760869565,0.304347826,1.260869565,0.782608696,1.891304348,7.97826087,Center,0.460609206,0.746600048,-0.279266206,0.774548844,-0.77604757,-0.961424209,2.019823258,-0.302490869,0.073281277,-0.613327317,0.464349876,0.399447084,,,,,,,,
Mo Bamba,1628964,2021-22,0,1610612753,ORL,24,71,69,25.69014085,4.169014085,8.690140845,0.48,1.507042254,3.957746479,0.381,0.802816901,1.028169014,0.781,2.084507042,5.971830986,8.056338028,1.197183099,0.535211268,1.661971831,1.084507042,2.563380282,10.64788732,Center,0.461473804,0.749109564,0.123357615,1.720592423,-0.546946952,-0.368051982,2.998752633,0.449101967,0.250907526,-0.071311907,0.100873673,4.657274995,,,,,,,,
Mo Bamba,1628964,2022-23,0,0,TOT,25,49,7,15.67346939,2.387755102,4.918367347,0.485,0.979591837,2.530612245,0.387,0.836734694,1.265306122,0.661,1.183673469,3.408163265,4.591836735,0.93877551,0.265306122,0.87755102,0.612244898,2.142857143,6.591836735,Center,0.461042185,0.746295296,-0.488361896,0.292749151,-0.682632265,-1.061770382,1.084296797,-0.133062467,0.162234109,-0.679149041,0.669462582,-0.836233412,,,,,,,,
Mo Bamba,1628964,2023-24,0,1610612755,PHI,26,57,17,12.98245614,1.701754386,3.473684211,0.49,0.438596491,1.122807018,0.391,0.596491228,0.877192982,0.68,1.350877193,2.824561404,4.175438596,0.719298246,0.385964912,1.052631579,0.684210526,1.771929825,4.438596491,Center,0.460875543,0.747273551,-0.813106137,0.12113678,-0.797875944,-0.751649497,1.511598053,-0.730176886,0.12799863,-0.467861446,0.582818207,-1.217118239,,,,,,,,
Mo Bamba,1628964,2024-25,0,0,TOT,27,32,2,12.90625,1.625,3.5,0.464,0.46875,1.6875,0.278,0.59375,0.84375,0.704,1,3.53125,4.53125,0.5625,0.28125,0.96875,0.625,1.75,4.3125,Center,0.460003722,0.74771608,-0.832123573,0.267779219,-0.880207964,-1.020790942,1.306876842,-0.696895462,-0.051111649,-0.372282255,0.654105836,-1.62464995,,,,,,,,
Montrezl Harrell,1626149,2020-21,0,1610612747,LAL,27,69,1,22.89855072,5.434782609,8.739130435,0.622,0,0.144927536,0,2.623188406,3.710144928,0.707,2.289855072,3.913043478,6.202898551,1.057971014,0.666666667,0.710144928,1.072463768,1.855072464,13.49275362,Forward-Center,0.472894386,0.745590278,0.552410504,0.956724592,-0.620044787,-0.030181325,0.675725829,-1.214270308,2.597193553,-0.83142155,0.115373399,2.201509907,,,,,,,,
Montrezl Harrell,1626149,2021-22,0,0,TOT,28,71,3,23.09859155,5.042253521,7.816901408,0.645,0.056338028,0.23943662,0.235,2.985915493,4.169014085,0.716,2.098591549,3.971830986,6.070422535,2.042253521,0.408450704,0.605633803,1.014084507,1.929577465,13.12676056,Forward-Center,0.473286525,0.745956045,0.497212698,0.90212655,-0.103215231,-0.693855832,0.42065619,-1.152088168,2.677756013,-0.752421703,0.185660211,1.981830729,,,,,,,,
Montrezl Harrell,1626149,2022-23,0,1610612755,PHI,29,57,7,11.94736842,2.192982456,3.666666667,0.598,0,0.105263158,0,1.228070175,1.771929825,0.693,1.175438596,1.614035088,2.789473684,0.578947368,0.298245614,0.438596491,0.614035088,1.315789474,5.614035088,Forward-Center,0.464749696,0.746555845,-0.635830556,-0.450068282,-0.871571739,-0.977108299,0.012985266,-1.214270308,0.923918746,-0.62287456,0.667307249,-3.167512485,,,,,,,,
Moritz Wagner,1629021,2020-21,0,0,TOT,24,45,24,16.04444444,2.311111111,5.088888889,0.454,0.688888889,2.022222222,0.341,1.577777778,1.933333333,0.816,0.6,2.644444444,3.244444444,1.111111111,0.577777778,0.4,0.955555556,2.4,6.888888889,Forward-Center,0.459579897,0.750968346,-0.443561518,-0.262558772,-0.59214185,-0.258646246,-0.081213252,-0.453920905,-0.138183704,0.33015542,0.256127245,-1.643943583,,,,,,,,
Moritz Wagner,1629021,2021-22,0,1610612753,ORL,25,63,3,15.23809524,3.126984127,6.285714286,0.497,1.047619048,3.19047619,0.328,1.650793651,2.047619048,0.806,0.666666667,3.015873016,3.682539683,1.380952381,0.317460317,0.206349206,0.888888889,1.952380952,8.952380952,Forward-Center,0.462060076,0.750717729,-0.132352787,-0.082004261,-0.450452912,-0.927722086,-0.553836986,-0.057978589,0.371353248,0.27602621,0.336391835,-1.220576327,,,,,,,,
Moritz Wagner,1629021,2022-23,0,1610612753,ORL,26,57,18,19.45614035,3.473684211,6.947368421,0.5,0.894736842,2.859649123,0.313,2.684210526,3.192982456,0.841,1.210526316,3.333333333,4.543859649,1.473684211,0.649122807,0.228070175,1.192982456,2.385964912,10.52631579,Forward-Center,0.462471121,0.754009003,0.105022618,0.2729761,-0.401761047,-0.075273087,-0.500824833,-0.226719725,0.455799969,0.986888946,-0.029727346,0.586381595,,,,,,,,
Moritz Wagner,1629021,2023-24,0,1610612753,ORL,27,80,1,17.6875,4.15,6.9,0.601,0.475,1.4375,0.33,2.075,2.55,0.814,1.4625,2.875,4.3375,1.2,0.4875,0.2625,1.2125,2,10.85,Forward-Center,0.468973669,0.751634433,0.15383955,0.187928005,-0.545467847,-0.490680931,-0.416795472,-0.689997131,1.791707073,0.474019525,-0.053225861,0.41132691,,,,,,,,
Moritz Wagner,1629021,2024-25,0,1610612753,ORL,28,30,1,18.8,4.666666667,8.3,0.562,0.9,2.5,0.36,2.633333333,3.666666667,0.718,1.333333333,3.6,4.933333333,1.4,0.8,0.4,1.633333333,1.833333333,12.86666667,Forward-Center,0.467691461,0.746373095,0.457986237,0.433491953,-0.440451339,0.312516055,-0.081213252,-0.220910604,1.528285556,-0.662345578,-0.559896084,0.767462944,,,,,,,,
Moses Brown,1629650,2020-21,0,1610612760,OKC,21,43,32,21.39534884,3.395348837,6.23255814,0.545,0,0,0,1.813953488,2.930232558,0.619,3.581395349,5.325581395,8.906976744,0.23255814,0.720930233,1.093023256,1,2.162790698,8.604651163,Center,0.464858705,0.741287191,-0.18479619,2.071170664,-1.053454673,0.10928854,1.610177898,-1.214270308,0.946313821,-1.760819932,0.202617519,0.726227336,,,,,,,,
Moses Brown,1629650,2021-22,0,0,TOT,22,40,6,8.6,1.6,2.7,0.593,0,0,0,1.075,1.8,0.597,0.975,2.4,3.375,0.025,0.175,0.4,0.5,1.325,4.275,Center,0.463364023,0.743190916,-0.837779194,-0.208752219,-1.162439828,-1.293877918,-0.081213252,-1.214270308,0.639241,-1.34964562,0.804601942,-4.704135396,,,,,,,,
Moses Brown,1629650,2022-23,0,0,TOT,23,36,1,8.166666667,1.694444444,2.666666667,0.635,0,0,0,0.916666667,2,0.458,1.583333333,2.277777778,3.861111111,0.111111111,0.111111111,0.388888889,0.416666667,1.083333333,4.305555556,Center,0.464412843,0.737282489,-0.83317091,-0.008408672,-1.117224388,-1.45808708,-0.108331006,-1.214270308,0.854714309,-2.625771643,0.904932679,-5.605617019,,,,,,,,
Moses Brown,1629650,2023-24,0,1610612757,POR,24,22,5,9.090909091,1.5,2.954545455,0.508,0,0,0,0.409090909,1.409090909,0.29,1.681818182,2.227272727,3.909090909,0.318181818,0.227272727,0.318181818,0.5,1.227272727,3.409090909,Center,0.461245242,0.735887858,-0.968372606,0.011365496,-1.008495175,-1.159524968,-0.28089854,-1.214270308,0.203950927,-2.926989718,0.804601942,-6.538632951,,,,,,,,
